GameController/Index: 	6063ms

GameController/GetCount: 	6108ms

GameController/Index: 	4585ms

GameController/GetCount: 	4648ms

GameController/Details: 	4724ms

GameController/GetCount: 	4725ms

CommentController/Index: 	4953ms

GameController/GetCount: 	4954ms

CommentController/Index: 	5014ms

GameController/GetCount: 	5014ms

